timestamp,sensor_id,temperature,humidity,pressure,status
2025-01-02 17:58:00,S1,28.03,71,1017,OK
2025-01-02 17:59:00,S3,29.81,57,993,OK
2025-01-02 18:00:00,S2,22.25,33,1028,OK
2025-01-02 18:01:00,S1,20.82,30,1006,OK
2025-01-02 18:02:00,S2,16.39,76,1000,OK
2025-01-02 18:03:00,S2,25.61,71,991,OK
2025-01-02 18:04:00,S2,27.26,79,1012,OK
2025-01-02 18:05:00,S1,18.38,45,1011,OK
2025-01-02 18:06:00,S3,32.1,74,1015,OK
2025-01-02 18:07:00,S3,20.89,76,1001,OK
2025-01-02 18:08:00,S3,14.48,31,1021,OK
2025-01-02 18:09:00,S1,32.47,65,998,OK
2025-01-02 18:10:00,S3,15.13,30,994,OK
2025-01-02 18:11:00,S1,29.82,68,1015,OK
2025-01-02 18:12:00,S2,28.61,52,996,ALERT
2025-01-02 18:13:00,S2,26.6,55,1018,OK
2025-01-02 18:14:00,S3,22.39,40,1022,OK
2025-01-02 18:15:00,S1,27.51,71,1013,ALERT
2025-01-02 18:16:00,S2,30.24,30,1014,OK
2025-01-02 18:17:00,S1,20.07,40,1020,OK
2025-01-02 18:18:00,S1,29.88,53,1018,OK
2025-01-02 18:19:00,S2,29.65,39,994,OK
2025-01-02 18:20:00,S1,26.47,43,1027,OK
2025-01-02 18:21:00,S2,22.31,43,1000,OK
2025-01-02 18:22:00,S2,29.68,36,1021,OK
2025-01-02 18:23:00,S2,27.54,52,997,OK
2025-01-02 18:24:00,S1,19.92,72,1009,OK
2025-01-02 18:25:00,S2,23.16,51,1023,OK
2025-01-02 18:26:00,S1,29.1,65,997,OK
2025-01-02 18:27:00,S2,25.57,56,991,OK
2025-01-02 18:28:00,S2,30.43,31,1010,OK
2025-01-02 18:29:00,S3,23.29,68,1004,OK
2025-01-02 18:30:00,S3,20.0,75,995,OK
2025-01-02 18:31:00,S3,35.97,48,994,OK
2025-01-02 18:32:00,S1,16.6,36,992,OK
2025-01-02 18:33:00,S1,22.5,41,1005,OK
2025-01-02 18:34:00,S2,26.4,32,1024,OK
2025-01-02 18:35:00,S2,29.93,76,998,OK
2025-01-02 18:36:00,S2,28.23,34,1024,OK
2025-01-02 18:37:00,S2,36.56,37,1008,OK
2025-01-02 18:38:00,S1,24.41,43,1023,OK
2025-01-02 18:39:00,S2,20.64,65,1028,OK
2025-01-02 18:40:00,S2,23.9,36,999,OK
2025-01-02 18:41:00,S3,23.4,36,999,OK
2025-01-02 18:42:00,S2,24.66,79,1009,OK
2025-01-02 18:43:00,S2,20.09,75,990,OK
2025-01-02 18:44:00,S2,28.92,61,995,OK
2025-01-02 18:45:00,S1,26.85,37,991,ALERT
2025-01-02 18:46:00,S3,18.68,41,1027,OK
2025-01-02 18:47:00,S2,29.84,39,1022,OK
2025-01-02 18:48:00,S2,20.94,43,992,OK
2025-01-02 18:49:00,S3,19.09,38,1025,OK
2025-01-02 18:50:00,S2,25.44,67,1002,OK
2025-01-02 18:51:00,S1,16.21,59,1024,OK
2025-01-02 18:52:00,S2,27.95,34,1004,OK
2025-01-02 18:53:00,S1,10.81,30,1011,OK
2025-01-02 18:54:00,S1,19.85,30,993,OK
2025-01-02 18:55:00,S2,32.88,49,1006,OK
2025-01-02 18:56:00,S3,21.57,78,994,OK
2025-01-02 18:57:00,S1,22.44,40,1010,OK
2025-01-02 18:58:00,S3,31.37,55,1013,OK
2025-01-02 18:59:00,S2,21.04,73,1020,OK
2025-01-02 19:00:00,S1,28.82,32,1029,OK
2025-01-02 19:01:00,S2,30.87,35,1019,OK
2025-01-02 19:02:00,S3,27.39,72,996,OK
2025-01-02 19:03:00,S2,17.78,74,996,OK
2025-01-02 19:04:00,S2,21.98,40,1016,OK
2025-01-02 19:05:00,S1,38.57,37,1013,OK
2025-01-02 19:06:00,S2,22.55,58,1008,OK
2025-01-02 19:07:00,S2,39.93,39,1023,OK
2025-01-02 19:08:00,S2,33.54,63,1011,OK
2025-01-02 19:09:00,S1,27.6,53,1016,OK
2025-01-02 19:10:00,S3,26.49,75,995,OK
2025-01-02 19:11:00,S3,22.68,77,999,OK
2025-01-02 19:12:00,S2,24.56,46,1020,OK
2025-01-02 19:13:00,S1,21.56,61,1014,OK
2025-01-02 19:14:00,S2,24.68,40,991,OK
2025-01-02 19:15:00,S3,18.19,63,999,OK
2025-01-02 19:16:00,S1,17.92,53,999,OK
2025-01-02 19:17:00,S3,31.51,34,1015,OK
2025-01-02 19:18:00,S3,16.94,58,994,OK
2025-01-02 19:19:00,S1,29.43,77,1011,OK
2025-01-02 19:20:00,S1,15.53,77,993,OK
2025-01-02 19:21:00,S2,28.15,63,1023,OK
2025-01-02 19:22:00,S2,23.96,45,996,OK
2025-01-02 19:23:00,S3,31.61,54,1006,OK
2025-01-02 19:24:00,S1,23.34,66,1000,OK
2025-01-02 19:25:00,S1,14.95,37,997,OK
2025-01-02 19:26:00,S2,24.06,58,1017,OK
2025-01-02 19:27:00,S3,25.8,75,1022,OK
2025-01-02 19:28:00,S3,24.34,54,1014,OK
2025-01-02 19:29:00,S2,27.88,71,1010,OK
2025-01-02 19:30:00,S1,22.18,52,1001,OK
2025-01-02 19:31:00,S2,18.68,63,1015,OK
2025-01-02 19:32:00,S2,20.0,32,1018,OK
2025-01-02 19:33:00,S2,22.42,59,1027,OK
2025-01-02 19:34:00,S2,22.38,79,1024,OK
2025-01-02 19:35:00,S1,37.03,63,1026,OK
2025-01-02 19:36:00,S2,31.28,61,1018,OK
2025-01-02 19:37:00,S1,28.43,58,1013,OK
2025-01-02 19:38:00,S2,27.23,38,1004,ALERT
2025-01-02 19:39:00,S3,26.5,31,995,OK
2025-01-02 19:40:00,S1,26.53,68,1021,OK
2025-01-02 19:41:00,S3,25.82,36,1023,OK
2025-01-02 19:42:00,S2,25.2,75,1025,OK
2025-01-02 19:43:00,S2,14.54,34,1009,OK
2025-01-02 19:44:00,S2,23.15,37,1001,OK
2025-01-02 19:45:00,S1,23.8,61,1024,OK
2025-01-02 19:46:00,S3,21.26,47,1027,OK
2025-01-02 19:47:00,S1,22.22,67,1006,OK
2025-01-02 19:48:00,S1,26.5,75,1016,OK
2025-01-02 19:49:00,S2,28.84,47,1006,OK
2025-01-02 19:50:00,S3,26.5,78,1000,OK
2025-01-02 19:51:00,S2,28.71,70,1028,OK
2025-01-02 19:52:00,S1,28.8,74,991,OK
2025-01-02 19:53:00,S2,23.5,45,991,OK
2025-01-02 19:54:00,S3,27.63,50,1018,OK
2025-01-02 19:55:00,S2,16.27,39,1013,OK
2025-01-02 19:56:00,S3,23.08,71,1013,OK
2025-01-02 19:57:00,S3,22.49,33,1005,OK
2025-01-02 19:58:00,S2,32.66,73,1020,OK
2025-01-02 19:59:00,S1,26.69,37,998,OK
2025-01-02 20:00:00,S2,18.33,76,1016,OK
2025-01-02 20:01:00,S1,27.97,48,1003,OK
2025-01-02 20:02:00,S1,29.55,76,1014,OK
2025-01-02 20:03:00,S2,24.55,69,1011,OK
2025-01-02 20:04:00,S1,28.45,69,1024,OK
2025-01-02 20:05:00,S1,12.52,38,1022,OK
2025-01-02 20:06:00,S2,11.5,59,1016,OK
2025-01-02 20:07:00,S2,19.11,46,1029,OK
2025-01-02 20:08:00,S2,25.75,69,1015,OK
2025-01-02 20:09:00,S1,32.66,73,1008,OK
2025-01-02 20:10:00,S3,19.37,44,1028,OK
2025-01-02 20:11:00,S1,20.73,33,1015,OK
2025-01-02 20:12:00,S3,25.44,35,995,OK
2025-01-02 20:13:00,S2,22.54,45,992,OK
2025-01-02 20:14:00,S3,22.25,55,995,OK
2025-01-02 20:15:00,S2,22.89,66,1017,OK
2025-01-02 20:16:00,S2,31.57,52,992,OK
2025-01-02 20:17:00,S3,30.58,42,1002,ALERT
2025-01-02 20:18:00,S2,25.12,76,1002,OK
2025-01-02 20:19:00,S3,33.27,46,1002,OK
2025-01-02 20:20:00,S2,27.55,56,990,OK
2025-01-02 20:21:00,S1,30.77,51,1029,OK
2025-01-02 20:22:00,S1,20.7,66,1026,ALERT
2025-01-02 20:23:00,S2,21.73,48,1020,OK
2025-01-02 20:24:00,S2,21.68,68,1006,OK
2025-01-02 20:25:00,S3,24.57,64,998,OK
2025-01-02 20:26:00,S1,25.3,42,1002,OK
2025-01-02 20:27:00,S3,26.62,43,1026,OK
2025-01-02 20:28:00,S2,34.87,77,1003,OK
2025-01-02 20:29:00,S2,28.61,60,1000,OK
2025-01-02 20:30:00,S3,22.43,74,1014,OK
2025-01-02 20:31:00,S2,24.98,31,1020,OK
2025-01-02 20:32:00,S1,32.52,75,1003,OK
2025-01-02 20:33:00,S3,28.91,68,996,OK
2025-01-02 20:34:00,S1,32.46,66,1013,OK
2025-01-02 20:35:00,S1,22.59,43,1025,OK
2025-01-02 20:36:00,S1,21.44,38,992,OK
2025-01-02 20:37:00,S3,21.51,39,1015,OK
2025-01-02 20:38:00,S2,22.99,36,1015,OK
2025-01-02 20:39:00,S1,19.68,57,990,OK
2025-01-02 20:40:00,S1,26.48,75,1004,OK
2025-01-02 20:41:00,S1,26.56,54,1000,ALERT
2025-01-02 20:42:00,S2,31.69,75,1026,OK
2025-01-02 20:43:00,S2,16.2,57,996,OK
2025-01-02 20:44:00,S3,20.28,31,1001,OK
2025-01-02 20:45:00,S2,29.03,46,1027,OK
2025-01-02 20:46:00,S3,25.92,33,992,OK
2025-01-02 20:47:00,S3,25.22,42,1015,OK
2025-01-02 20:48:00,S3,31.32,47,1019,OK
2025-01-02 20:49:00,S3,19.95,32,1021,OK
2025-01-02 20:50:00,S3,21.36,66,1025,OK
2025-01-02 20:51:00,S1,20.77,62,1026,OK
2025-01-02 20:52:00,S2,14.94,70,1007,OK
2025-01-02 20:53:00,S1,25.66,53,990,OK
2025-01-02 20:54:00,S3,22.39,37,1010,ALERT
2025-01-02 20:55:00,S2,21.34,64,1017,OK
2025-01-02 20:56:00,S1,20.43,31,1005,OK
2025-01-02 20:57:00,S1,24.91,62,1017,OK
2025-01-02 20:58:00,S3,21.01,41,1011,OK
2025-01-02 20:59:00,S1,26.11,51,1008,OK
2025-01-02 21:00:00,S1,27.3,42,990,OK
2025-01-02 21:01:00,S1,23.53,39,1020,OK
2025-01-02 21:02:00,S1,23.19,46,1023,OK
2025-01-02 21:03:00,S1,25.93,72,1029,OK
2025-01-02 21:04:00,S3,24.86,34,995,OK
2025-01-02 21:05:00,S3,31.65,38,1017,OK
2025-01-02 21:06:00,S1,26.59,42,992,OK
2025-01-02 21:07:00,S3,30.48,52,1020,OK
2025-01-02 21:08:00,S3,28.05,59,1005,OK
2025-01-02 21:09:00,S2,18.41,72,1006,OK
2025-01-02 21:10:00,S1,22.21,33,1016,OK
2025-01-02 21:11:00,S3,24.76,50,1013,OK
2025-01-02 21:12:00,S3,29.34,72,1009,OK
2025-01-02 21:13:00,S1,34.64,38,1021,OK
2025-01-02 21:14:00,S2,22.58,36,1024,OK
2025-01-02 21:15:00,S1,25.28,45,1002,OK
2025-01-02 21:16:00,S2,29.0,52,1009,OK
2025-01-02 21:17:00,S1,24.71,52,991,OK
2025-01-02 21:18:00,S1,33.22,60,993,OK
2025-01-02 21:19:00,S1,18.26,34,1016,OK
2025-01-02 21:20:00,S1,28.39,35,1014,OK
2025-01-02 21:21:00,S2,28.34,30,993,OK
2025-01-02 21:22:00,S2,30.76,77,1021,OK
2025-01-02 21:23:00,S3,25.31,57,1006,OK
2025-01-02 21:24:00,S1,29.46,47,990,OK
2025-01-02 21:25:00,S2,23.75,53,1022,OK
2025-01-02 21:26:00,S2,20.99,42,1019,OK
2025-01-02 21:27:00,S2,20.26,62,994,OK
2025-01-02 21:28:00,S1,17.79,39,1001,OK
2025-01-02 21:29:00,S3,22.79,36,1027,OK
2025-01-02 21:30:00,S2,26.56,66,1021,OK
2025-01-02 21:31:00,S1,23.96,61,1027,OK
2025-01-02 21:32:00,S2,25.99,74,1006,OK
2025-01-02 21:33:00,S2,31.17,51,1029,OK
2025-01-02 21:34:00,S3,22.41,45,1021,OK
2025-01-02 21:35:00,S2,36.7,53,1013,OK
2025-01-02 21:36:00,S2,28.78,43,1001,OK
2025-01-02 21:37:00,S1,24.02,40,1020,OK
2025-01-02 21:38:00,S1,23.9,48,1008,OK
2025-01-02 21:39:00,S3,19.96,52,1018,ALERT
2025-01-02 21:40:00,S1,24.87,63,1010,OK
2025-01-02 21:41:00,S1,14.19,69,1015,OK
2025-01-02 21:42:00,S3,31.28,42,1017,OK
2025-01-02 21:43:00,S2,10.92,68,1006,OK
2025-01-02 21:44:00,S3,25.21,73,998,OK
2025-01-02 21:45:00,S1,19.28,57,1010,OK
2025-01-02 21:46:00,S3,21.49,69,1023,OK
2025-01-02 21:47:00,S2,22.14,45,1000,OK
2025-01-02 21:48:00,S3,34.63,79,1009,OK
2025-01-02 21:49:00,S1,19.48,57,1028,OK
2025-01-02 21:50:00,S1,29.57,33,1005,OK
2025-01-02 21:51:00,S3,30.8,57,1018,OK
2025-01-02 21:52:00,S2,13.31,41,990,OK
2025-01-02 21:53:00,S3,21.92,45,1007,ALERT
2025-01-02 21:54:00,S2,32.42,78,1011,OK
2025-01-02 21:55:00,S2,18.43,65,997,OK
2025-01-02 21:56:00,S3,30.99,49,996,OK
2025-01-02 21:57:00,S2,24.91,55,1014,OK
2025-01-02 21:58:00,S1,24.69,55,1019,OK
2025-01-02 21:59:00,S3,25.35,51,1023,OK
2025-01-02 22:00:00,S2,26.71,38,1000,OK
2025-01-02 22:01:00,S1,20.22,34,1004,OK
2025-01-02 22:02:00,S3,23.7,46,1024,OK
2025-01-02 22:03:00,S1,26.85,78,1012,OK
2025-01-02 22:04:00,S1,25.88,63,1010,OK
2025-01-02 22:05:00,S1,26.75,31,1017,OK
2025-01-02 22:06:00,S2,21.41,36,1002,OK
2025-01-02 22:07:00,S3,28.16,65,1023,OK
2025-01-02 22:08:00,S3,25.63,42,1027,OK
2025-01-02 22:09:00,S2,17.1,49,995,OK
2025-01-02 22:10:00,S3,22.34,59,993,OK
2025-01-02 22:11:00,S1,20.52,59,994,OK
2025-01-02 22:12:00,S3,20.46,40,1029,OK
2025-01-02 22:13:00,S2,22.62,60,995,OK
2025-01-02 22:14:00,S1,28.07,32,1010,OK
2025-01-02 22:15:00,S2,21.87,31,1017,OK
2025-01-02 22:16:00,S1,26.13,77,992,OK
2025-01-02 22:17:00,S1,25.31,32,1012,OK
2025-01-02 22:18:00,S3,21.1,44,997,OK
2025-01-02 22:19:00,S1,23.28,46,1008,OK
2025-01-02 22:20:00,S2,29.32,77,1000,OK
2025-01-02 22:21:00,S3,25.75,36,999,OK
2025-01-02 22:22:00,S2,27.74,77,1017,OK
2025-01-02 22:23:00,S1,31.36,34,1009,OK
2025-01-02 22:24:00,S2,27.17,63,1017,OK
2025-01-02 22:25:00,S2,15.4,62,1018,OK
2025-01-02 22:26:00,S1,26.35,74,997,OK
2025-01-02 22:27:00,S3,21.91,45,1008,OK
2025-01-02 22:28:00,S2,34.05,66,1010,ALERT
2025-01-02 22:29:00,S1,27.0,32,1007,OK
2025-01-02 22:30:00,S3,22.01,76,998,OK
2025-01-02 22:31:00,S3,27.83,77,993,OK
2025-01-02 22:32:00,S3,25.45,72,1014,OK
2025-01-02 22:33:00,S2,16.41,79,1023,OK
2025-01-02 22:34:00,S2,29.32,50,998,OK
2025-01-02 22:35:00,S2,22.97,70,998,OK
2025-01-02 22:36:00,S3,32.1,37,1007,OK
2025-01-02 22:37:00,S2,24.38,51,1000,OK
2025-01-02 22:38:00,S1,32.2,34,1002,OK
2025-01-02 22:39:00,S2,27.12,46,1027,OK
2025-01-02 22:40:00,S2,29.87,66,998,OK
2025-01-02 22:41:00,S3,22.54,43,1005,OK
2025-01-02 22:42:00,S2,26.77,68,993,OK
2025-01-02 22:43:00,S1,16.37,70,1023,OK
2025-01-02 22:44:00,S3,24.36,57,996,OK
2025-01-02 22:45:00,S1,17.58,60,1004,OK
2025-01-02 22:46:00,S3,19.29,46,1027,OK
2025-01-02 22:47:00,S3,20.55,64,1000,OK
2025-01-02 22:48:00,S2,28.3,69,1021,OK
2025-01-02 22:49:00,S1,24.26,51,1016,OK
2025-01-02 22:50:00,S3,25.16,74,1019,OK
2025-01-02 22:51:00,S2,24.13,77,1006,OK
2025-01-02 22:52:00,S3,30.4,58,1025,OK
2025-01-02 22:53:00,S3,25.02,39,1008,OK
2025-01-02 22:54:00,S3,26.24,47,996,OK
2025-01-02 22:55:00,S3,22.15,64,1010,OK
2025-01-02 22:56:00,S3,30.75,73,1017,OK
2025-01-02 22:57:00,S3,31.12,45,992,OK
2025-01-02 22:58:00,S2,24.82,79,1003,ALERT
2025-01-02 22:59:00,S3,22.08,78,991,OK
2025-01-02 23:00:00,S1,16.92,36,1018,OK
2025-01-02 23:01:00,S2,20.66,59,1007,OK
2025-01-02 23:02:00,S1,14.16,48,1026,OK
2025-01-02 23:03:00,S3,20.45,52,1013,OK
2025-01-02 23:04:00,S1,26.78,37,1001,OK
2025-01-02 23:05:00,S3,24.75,46,1021,OK
2025-01-02 23:06:00,S3,36.62,50,1007,OK
2025-01-02 23:07:00,S2,23.14,55,1002,OK
2025-01-02 23:08:00,S2,22.75,57,993,OK
2025-01-02 23:09:00,S3,30.31,68,1012,OK
2025-01-02 23:10:00,S2,15.37,62,999,OK
2025-01-02 23:11:00,S1,17.59,69,994,OK
2025-01-02 23:12:00,S2,28.32,48,1029,OK
2025-01-02 23:13:00,S2,24.02,58,1003,OK
2025-01-02 23:14:00,S1,24.14,49,1023,OK
2025-01-02 23:15:00,S2,20.31,49,1017,OK
2025-01-02 23:16:00,S3,26.2,39,997,OK
2025-01-02 23:17:00,S1,20.96,41,1005,OK
2025-01-02 23:18:00,S3,25.36,62,1020,OK
2025-01-02 23:19:00,S1,19.21,54,996,OK
2025-01-02 23:20:00,S3,24.09,54,992,OK
2025-01-02 23:21:00,S3,35.12,33,1018,OK
2025-01-02 23:22:00,S2,22.88,33,1025,OK
2025-01-02 23:23:00,S3,24.34,38,1028,OK
2025-01-02 23:24:00,S2,23.99,44,993,OK
2025-01-02 23:25:00,S1,25.87,55,998,OK
2025-01-02 23:26:00,S3,27.34,44,1006,OK
2025-01-02 23:27:00,S3,26.29,55,1009,OK
2025-01-02 23:28:00,S1,26.4,57,1003,OK
2025-01-02 23:29:00,S1,24.1,36,1018,OK
2025-01-02 23:30:00,S3,25.5,61,1002,OK
2025-01-02 23:31:00,S1,23.93,41,1025,OK
2025-01-02 23:32:00,S2,15.94,64,1006,OK
2025-01-02 23:33:00,S1,38.15,61,993,OK
2025-01-02 23:34:00,S1,28.64,38,1009,OK
2025-01-02 23:35:00,S3,20.1,43,1000,OK
2025-01-02 23:36:00,S2,26.15,42,1011,OK
2025-01-02 23:37:00,S1,18.27,73,997,OK
2025-01-02 23:38:00,S2,22.53,62,1017,OK
2025-01-02 23:39:00,S2,17.59,61,1019,OK
2025-01-02 23:40:00,S2,24.74,48,1022,OK
2025-01-02 23:41:00,S3,17.09,59,1022,OK
2025-01-02 23:42:00,S1,26.94,45,1025,OK
2025-01-02 23:43:00,S3,28.41,41,1016,OK
2025-01-02 23:44:00,S1,20.87,39,1009,OK
2025-01-02 23:45:00,S1,25.8,31,1022,OK
2025-01-02 23:46:00,S3,20.6,47,1014,OK
2025-01-02 23:47:00,S2,27.56,42,1008,OK
2025-01-02 23:48:00,S2,21.56,58,1010,OK
2025-01-02 23:49:00,S1,28.94,53,1022,OK
2025-01-02 23:50:00,S3,15.94,67,992,OK
2025-01-02 23:51:00,S2,19.98,41,1003,OK
2025-01-02 23:52:00,S2,19.46,58,1004,OK
2025-01-02 23:53:00,S1,26.02,51,1022,OK
2025-01-02 23:54:00,S1,27.78,65,1011,OK
2025-01-02 23:55:00,S3,26.4,30,990,OK
2025-01-02 23:56:00,S1,22.46,72,1020,OK
2025-01-02 23:57:00,S2,11.02,69,1024,OK
2025-01-02 23:58:00,S2,25.19,63,1009,OK
2025-01-02 23:59:00,S2,28.94,63,1021,OK
2025-01-03 00:00:00,S2,38.4,77,1001,OK
2025-01-03 00:01:00,S3,22.88,62,1005,OK
2025-01-03 00:02:00,S3,21.67,33,997,OK
2025-01-03 00:03:00,S1,26.6,67,1003,OK
2025-01-03 00:04:00,S1,23.72,59,1007,OK
2025-01-03 00:05:00,S1,31.38,75,1019,OK
2025-01-03 00:06:00,S3,20.96,49,1022,OK
2025-01-03 00:07:00,S2,23.76,55,1023,OK
2025-01-03 00:08:00,S1,29.38,44,1023,OK
2025-01-03 00:09:00,S2,26.54,36,996,OK
2025-01-03 00:10:00,S1,30.81,36,995,OK
2025-01-03 00:11:00,S1,22.82,79,995,OK
2025-01-03 00:12:00,S1,31.32,58,1011,ALERT
2025-01-03 00:13:00,S1,16.68,52,997,OK
2025-01-03 00:14:00,S1,16.88,63,1026,OK
2025-01-03 00:15:00,S2,31.4,49,1004,OK
2025-01-03 00:16:00,S1,25.04,44,1015,OK
2025-01-03 00:17:00,S2,29.6,62,1028,OK
2025-01-03 00:18:00,S3,25.5,46,992,OK
2025-01-03 00:19:00,S1,24.96,49,999,OK
2025-01-03 00:20:00,S2,18.36,42,992,OK
2025-01-03 00:21:00,S3,24.87,73,1019,OK
2025-01-03 00:22:00,S3,31.81,53,1011,OK
2025-01-03 00:23:00,S3,25.28,76,992,OK
2025-01-03 00:24:00,S2,28.41,66,990,OK
2025-01-03 00:25:00,S1,28.27,36,1022,OK
2025-01-03 00:26:00,S1,19.94,37,1008,OK
2025-01-03 00:27:00,S2,29.29,52,1025,OK
2025-01-03 00:28:00,S1,23.43,43,1023,OK
2025-01-03 00:29:00,S2,23.7,33,1020,OK
2025-01-03 00:30:00,S1,35.49,50,1013,OK
2025-01-03 00:31:00,S3,27.99,75,1001,OK
2025-01-03 00:32:00,S1,21.81,39,1002,ALERT
2025-01-03 00:33:00,S2,25.32,51,1005,OK
2025-01-03 00:34:00,S2,25.18,59,1005,OK
2025-01-03 00:35:00,S3,33.43,59,1009,OK
2025-01-03 00:36:00,S2,25.2,45,1016,OK
2025-01-03 00:37:00,S1,36.04,40,1028,OK
2025-01-03 00:38:00,S1,18.52,51,1002,OK
2025-01-03 00:39:00,S3,24.84,58,993,OK
2025-01-03 00:40:00,S2,21.19,54,1021,OK
2025-01-03 00:41:00,S3,22.53,43,1029,OK
2025-01-03 00:42:00,S1,22.63,43,1023,OK
2025-01-03 00:43:00,S3,21.44,31,1028,OK
2025-01-03 00:44:00,S2,33.65,42,1006,OK
2025-01-03 00:45:00,S3,32.11,32,1013,OK
2025-01-03 00:46:00,S2,27.01,59,1018,ALERT
2025-01-03 00:47:00,S2,22.63,47,1017,OK
2025-01-03 00:48:00,S1,21.58,65,1011,OK
2025-01-03 00:49:00,S1,28.71,50,1017,OK
2025-01-03 00:50:00,S1,26.5,48,1014,OK
2025-01-03 00:51:00,S2,24.28,45,992,OK
2025-01-03 00:52:00,S3,27.71,57,1002,OK
2025-01-03 00:53:00,S2,29.46,33,1020,OK
2025-01-03 00:54:00,S1,24.23,44,1002,OK
2025-01-03 00:55:00,S1,21.06,30,1007,OK
2025-01-03 00:56:00,S3,18.39,77,1026,OK
2025-01-03 00:57:00,S1,26.25,76,1023,OK
2025-01-03 00:58:00,S1,35.84,45,1006,OK
2025-01-03 00:59:00,S1,19.45,49,1010,OK
2025-01-03 01:00:00,S3,30.5,62,1025,OK
2025-01-03 01:01:00,S2,21.62,46,1029,OK
2025-01-03 01:02:00,S1,22.63,34,1008,OK
2025-01-03 01:03:00,S3,29.57,34,1001,OK
2025-01-03 01:04:00,S1,23.72,68,1017,OK
2025-01-03 01:05:00,S3,26.24,42,1000,OK
2025-01-03 01:06:00,S1,26.15,73,1026,OK
2025-01-03 01:07:00,S3,21.63,65,1017,OK
2025-01-03 01:08:00,S1,29.48,59,1024,OK
2025-01-03 01:09:00,S2,24.69,33,1004,OK
2025-01-03 01:10:00,S1,18.06,52,1005,OK
2025-01-03 01:11:00,S3,20.54,50,996,OK
2025-01-03 01:12:00,S1,9.42,50,992,OK
2025-01-03 01:13:00,S2,25.26,35,1020,OK
2025-01-03 01:14:00,S1,31.52,53,1001,OK
2025-01-03 01:15:00,S3,19.76,76,997,OK
2025-01-03 01:16:00,S3,27.93,60,1014,OK
2025-01-03 01:17:00,S2,27.15,48,1024,OK
2025-01-03 01:18:00,S3,21.24,67,1001,OK
2025-01-03 01:19:00,S1,32.68,41,1010,OK
2025-01-03 01:20:00,S1,23.64,43,1015,OK
2025-01-03 01:21:00,S1,35.05,79,991,OK
2025-01-03 01:22:00,S3,16.82,41,1003,OK
2025-01-03 01:23:00,S1,23.65,44,993,OK
2025-01-03 01:24:00,S1,24.25,48,1006,OK
2025-01-03 01:25:00,S1,24.8,57,994,OK
2025-01-03 01:26:00,S2,28.58,69,1013,OK
2025-01-03 01:27:00,S3,41.99,70,996,OK
2025-01-03 01:28:00,S3,27.28,34,1012,OK
2025-01-03 01:29:00,S3,25.12,34,1006,OK
2025-01-03 01:30:00,S2,19.52,35,1001,OK
2025-01-03 01:31:00,S3,15.55,52,1000,OK
2025-01-03 01:32:00,S2,30.85,32,1000,OK
2025-01-03 01:33:00,S2,22.27,66,1023,OK
2025-01-03 01:34:00,S3,38.02,62,1026,OK
2025-01-03 01:35:00,S1,29.34,72,1018,OK
2025-01-03 01:36:00,S1,26.71,50,1025,OK
2025-01-03 01:37:00,S3,26.97,49,1016,OK
2025-01-03 01:38:00,S3,27.02,30,1011,OK
2025-01-03 01:39:00,S2,21.53,68,991,OK
2025-01-03 01:40:00,S3,16.24,76,1025,OK
2025-01-03 01:41:00,S2,22.25,46,1019,OK
2025-01-03 01:42:00,S3,24.91,58,996,OK
2025-01-03 01:43:00,S1,21.76,37,1001,OK
2025-01-03 01:44:00,S1,18.57,55,992,OK
2025-01-03 01:45:00,S3,21.26,57,1006,OK
2025-01-03 01:46:00,S2,30.18,63,1021,OK
2025-01-03 01:47:00,S1,28.74,55,997,OK
2025-01-03 01:48:00,S2,25.86,42,1012,OK
2025-01-03 01:49:00,S3,27.94,73,1027,OK
2025-01-03 01:50:00,S3,19.34,66,1019,OK
2025-01-03 01:51:00,S1,21.02,42,1004,OK
2025-01-03 01:52:00,S3,26.56,67,999,OK
2025-01-03 01:53:00,S1,19.98,54,1027,OK
2025-01-03 01:54:00,S2,25.54,76,1004,OK
2025-01-03 01:55:00,S1,18.69,52,1019,OK
2025-01-03 01:56:00,S1,16.75,51,1015,OK
2025-01-03 01:57:00,S2,28.68,50,1003,OK
2025-01-03 01:58:00,S1,30.14,59,992,OK
2025-01-03 01:59:00,S1,21.85,40,1025,OK
2025-01-03 02:00:00,S3,17.4,33,1015,OK
2025-01-03 02:01:00,S2,13.96,62,1003,OK
2025-01-03 02:02:00,S1,34.21,76,1020,OK
2025-01-03 02:03:00,S2,25.56,41,1003,OK
2025-01-03 02:04:00,S2,21.96,38,1029,OK
2025-01-03 02:05:00,S1,23.18,61,999,OK
2025-01-03 02:06:00,S3,15.43,40,998,OK
2025-01-03 02:07:00,S2,28.1,66,1029,OK
2025-01-03 02:08:00,S1,35.0,53,1007,OK
2025-01-03 02:09:00,S2,21.09,36,1025,OK
2025-01-03 02:10:00,S3,36.92,37,1025,OK
2025-01-03 02:11:00,S3,24.42,62,1001,OK
2025-01-03 02:12:00,S3,33.33,54,1029,OK
2025-01-03 02:13:00,S1,26.54,30,992,OK
2025-01-03 02:14:00,S1,26.53,32,1007,OK
2025-01-03 02:15:00,S3,34.22,69,996,OK
2025-01-03 02:16:00,S1,28.91,57,1020,OK
2025-01-03 02:17:00,S3,26.87,72,990,OK
2025-01-03 02:18:00,S1,15.29,62,1020,OK
2025-01-03 02:19:00,S3,17.46,75,1002,OK
